[INFO] [1775795627.391048753] [CLaserOdometry2DNode]: Initializing RF2O node...
[WARN] [1775795630.403572646] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795630.503573120] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795630.603562130] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795630.703573752] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795630.803554763] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795630.903572848] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.003567507] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.103564536] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.203570084] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.303558447] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.403566624] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.503552135] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.603555386] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.703574008] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.803563075] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795631.903561141] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.003555874] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.103568607] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.203559803] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.303561666] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.403565973] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.503554817] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.603561309] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.703557487] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.803556331] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795632.903566823] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.003558112] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.103576437] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.203566448] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.303575181] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.403562470] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.503556703] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.603564139] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.703568965] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.803557142] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795633.903569394] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.003569460] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.103556286] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.203570667] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.303556808] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.403559855] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.503554144] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.603555210] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.703575869] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.803559121] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795634.903558558] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.003553216] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.103564172] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.203561645] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.303553008] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.403563278] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.503554733] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.603560337] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.703550811] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.803556044] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795635.903562888] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.003554769] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.103559743] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.203558328] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.303570394] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.403556534] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.503554656] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.603556574] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.703573067] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.803559966] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795636.903570125] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.003566618] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.103555425] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.203567806] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.303554631] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.403568957] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.503558894] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.603562923] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.703569471] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.803559000] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795637.903551955] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.003561170] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.103576236] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.203556766] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.303563165] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.403571602] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.503550928] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.603556550] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.703552783] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.803561238] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795638.903561545] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795639.003553741] [CLaserOdometry2DNode]: Waiting for laser_scans....
[WARN] [1775795639.103553529] [CLaserOdometry2DNode]: Waiting for laser_scans....
[INFO] [1775795639.199047979] [rclcpp]: signal_handler(SIGINT/SIGTERM)
